ref_area,indicator,source,classif1,time,obs_value,note_source
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP10,1997,2.51,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP11,1997,2.83,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP12,1997,2.64,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP01T12,1998,1.96,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP01,1998,1.04,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP02,1998,4.56,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP03,1998,2.65,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP04,1998,2.14,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP05,1998,1.74,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP06,1998,2.92,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP07,1998,1.25,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP08,1998,0.63,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP09,1998,1.38,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP10,1998,2.26,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP11,1998,2.92,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP12,1998,1.89,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP01T12,1999,1.66,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP01,1999,0.91,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP02,1999,2.03,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP03,1999,2.16,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP04,1999,1.53,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP05,1999,1.34,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP06,1999,2.48,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP07,1999,2.26,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP08,1999,-1.81,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP09,1999,0.6,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP10,1999,2.11,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP11,1999,2.61,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP12,1999,2.21,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP01T12,2000,2.54,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP01,2000,1.56,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP02,2000,1.26,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP03,2000,2.22,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP04,2000,5.84,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP05,2000,1.84,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP06,2000,2.87,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP07,2000,4.09,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP08,2000,-3.57,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP09,2000,0.54,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP10,2000,2.51,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP11,2000,3.23,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP12,2000,2.4,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP01T12,2001,2.79,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP01,2001,4.11,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP02,2001,2.57,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP03,2001,2.87,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP04,2001,3.04,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP05,2001,2.1,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP06,2001,2.25,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP07,2001,1.5,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP08,2001,-2.17,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP09,2001,3.29,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP10,2001,3.2,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP11,2001,3.99,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP12,2001,3.41,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP01T12,2002,2.47,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP01,2002,3.64,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP02,2002,2.13,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP03,2002,2.9,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP04,2002,0.32,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP05,2002,1.9,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP06,2002,1.6,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP07,2002,1.98,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP08,2002,-1.36,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP09,2002,3.05,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP10,2002,2.92,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP11,2002,4.49,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP12,2002,3.28,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP01T12,2003,2.67,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP01,2003,3.16,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP02,2003,6.87,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP03,2003,2.97,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP04,2003,3.29,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP05,2003,2.08,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP06,2003,0.34,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP07,2003,2.58,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP08,2003,-1.74,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP09,2003,1.44,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP10,2003,2.8,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP11,2003,3.97,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP12,2003,3.56,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP01T12,2004,2.21,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP01,2004,2.17,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP02,2004,7.94,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP03,2004,2.24,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP04,2004,1.98,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP05,2004,2.02,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP06,2004,1.22,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP07,2004,3.16,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP08,2004,-6.36,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP09,2004,1.73,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP10,2004,2.32,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP11,2004,3.16,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP12,2004,2.75,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP01T12,2005,1.99,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP01,2005,-0.05,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP02,2005,6.88,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP03,2005,1.61,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP04,2005,4.93,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP05,2005,1.71,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP06,2005,-0.88,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP07,2005,4.43,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP08,2005,-4.6,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP09,2005,0.94,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP10,2005,3.49,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP11,2005,2.34,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP12,2005,2.8,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP01T12,2006,2.09,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP01,2006,1.74,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP02,2006,4.91,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP03,2006,1.28,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP04,2006,5.66,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP05,2006,1.53,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP06,2006,-0.12,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP07,2006,3.02,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP08,2006,-3.48,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP09,2006,1,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP10,2006,2.72,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP11,2006,2.35,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP12,2006,2.68,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP01T12,2007,1.83,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP01,2007,2.86,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP02,2007,3.43,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP03,2007,1.41,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP04,2007,2.6,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP05,2007,2.44,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP06,2007,-0.36,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP07,2007,2.18,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP08,2007,-8.34,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP09,2007,1.1,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP10,2007,2.26,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP11,2007,2.64,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP12,2007,2.35,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP01T12,2008,3.35,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP01,2008,5.4,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP02,2008,4.19,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP03,2008,1.71,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP04,2008,6.4,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP05,2008,3.1,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP06,2008,0.14,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP07,2008,5.26,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP08,2008,-4.17,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP09,2008,0.77,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP10,2008,2.31,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP11,2008,2.49,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP12,2008,2.97,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP01T12,2009,0.77,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP01,2009,1.83,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP02,2009,3.8,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP03,2009,1.3,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP04,2009,-0.1,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP05,2009,1.8,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP06,2009,0.64,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP07,2009,-2.2,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP08,2009,-0.29,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP09,2009,0.65,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP10,2009,2.24,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP11,2009,1.16,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP12,2009,2.57,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP01T12,2010,1.53,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP01,2010,0.16,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP02,2010,2.8,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP03,2010,0.94,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP04,2010,1.22,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP05,2010,1.19,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP06,2010,0.29,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP07,2010,4.15,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP08,2010,-0.98,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP09,2010,0.61,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP10,2010,2.52,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP11,2010,1.61,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP12,2010,3.18,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP01T12,2011,2.78,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP01,2011,2.48,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP02,2011,3.49,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP03,2011,1.68,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP04,2011,5.14,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP05,2011,1.69,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP06,2011,0.54,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP07,2011,6.19,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP08,2011,-1.2,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP09,2011,0.31,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP10,2011,2.29,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP11,2011,2.14,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP12,2011,3.19,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP01T12,2012,3.04,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP01,2012,2.53,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP02,2012,5.87,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP03,2012,2.53,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP04,2012,7.06,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP05,2012,2.06,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP06,2012,-0.02,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP07,2012,6.47,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP08,2012,-1.5,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP09,2012,0.43,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP10,2012,2.27,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP11,2012,1.49,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP12,2012,2.32,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP01T12,2013,1.22,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP01,2013,2.36,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP02,2013,1.48,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP03,2013,0.81,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP04,2013,2.07,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP05,2013,1.13,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP06,2013,0.36,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP07,2013,1.19,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP08,2013,-5.11,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP09,2013,0.37,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP10,2013,2.52,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP11,2013,1.49,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP12,2013,1.26,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP01T12,2014,0.24,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP01,2014,0.12,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP02,2014,0.35,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP03,2014,0.52,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP04,2014,0.02,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP05,2014,0.85,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP06,2014,0.21,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP07,2014,0.68,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP08,2014,-7.21,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP09,2014,0.47,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP10,2014,1.41,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP11,2014,0.88,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP12,2014,0.01,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP01T12,2015,0.04,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP01,2015,1.09,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP02,2015,2.69,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP03,2015,0.39,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP04,2015,-0.82,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP05,2015,0.36,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP06,2015,0.45,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP07,2015,-2.7,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP08,2015,-1.14,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP09,2015,0.21,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP10,2015,1.72,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP11,2015,1.24,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP12,2015,0.15,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP01T12,2016,-0.09,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP01,2016,0.19,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP02,2016,1.51,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP03,2016,0.47,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP04,2016,-1.64,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP05,2016,0.32,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP06,2016,0.33,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP07,2016,-1.39,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP08,2016,-0.31,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP09,2016,0.56,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP10,2016,0.66,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP11,2016,0.7,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP12,2016,0.3,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP01T12,2017,1.23,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP01,2017,1.88,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP02,2017,0.64,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP03,2017,0.35,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP04,2017,1.77,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP05,2017,0.01,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP06,2017,0.22,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP07,2017,3.46,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP08,2017,-2.25,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP09,2017,0.36,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP10,2017,-4.68,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP11,2017,1.63,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP12,2017,0.85,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP01T12,2018,1.14,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP01,2018,1.22,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP02,2018,2.9,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP03,2018,0.2,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP04,2018,2.55,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP05,2018,0.16,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP06,2018,-0.05,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP07,2018,2.77,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP08,2018,-2.99,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP09,2018,0.4,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP10,2018,-12.61,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP11,2018,1.19,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP12,2018,2.2,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP01T12,2019,0.61,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP01,2019,0.77,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP02,2019,2.24,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP03,2019,0.26,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP04,2019,1.22,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP05,2019,0.08,R1:3139
ITA,CPI_NCYR_COI_RT,GA:333,COI_COICOP_CP06,2019,0.52,R1:3139
